country,iso3,indicator,year,value_pct,yoy_delta,captured_at
BEN,BEN,cpi_infl_pct,2022,1.400,-0.300,2026-04-27T23:10:43Z
BEN,BEN,cpi_infl_pct,2023,2.700,+1.300,2026-04-27T23:10:43Z
BEN,BEN,cpi_infl_pct,2024,1.200,-1.500,2026-04-27T23:10:43Z
BEN,BEN,cpi_infl_pct,2025,1.100,-0.100,2026-04-27T23:10:43Z
BEN,BEN,cpi_infl_pct,2026,2.000,+0.900,2026-04-27T23:10:43Z
BEN,BEN,cpi_infl_pct,2027,2.000,+0.000,2026-04-27T23:10:43Z
BEN,BEN,cpi_infl_pct,2028,2.000,+0.000,2026-04-27T23:10:43Z
BEN,BEN,cpi_infl_pct,2029,2.000,+0.000,2026-04-27T23:10:43Z
BEN,BEN,cpi_infl_pct,2030,2.000,+0.000,2026-04-27T23:10:43Z
BEN,BEN,cpi_infl_pct,2031,2.000,+0.000,2026-04-27T23:10:43Z
BFA,BFA,cpi_infl_pct,2016,0.400,-1.300,2026-04-27T23:10:43Z
BFA,BFA,cpi_infl_pct,2017,1.500,+1.100,2026-04-27T23:10:43Z
BFA,BFA,cpi_infl_pct,2018,2.000,+0.500,2026-04-27T23:10:43Z
BFA,BFA,cpi_infl_pct,2019,-3.200,-5.200,2026-04-27T23:10:43Z
BFA,BFA,cpi_infl_pct,2020,1.900,+5.100,2026-04-27T23:10:43Z
BFA,BFA,cpi_infl_pct,2021,3.900,+2.000,2026-04-27T23:10:43Z
BFA,BFA,cpi_infl_pct,2022,13.800,+9.900,2026-04-27T23:10:43Z
BFA,BFA,cpi_infl_pct,2023,0.900,-12.900,2026-04-27T23:10:43Z
BFA,BFA,cpi_infl_pct,2024,4.200,+3.300,2026-04-27T23:10:43Z
BFA,BFA,cpi_infl_pct,2025,-0.500,-4.700,2026-04-27T23:10:43Z
BFA,BFA,cpi_infl_pct,2026,1.500,+2.000,2026-04-27T23:10:43Z
BFA,BFA,cpi_infl_pct,2027,2.100,+0.600,2026-04-27T23:10:43Z
BFA,BFA,cpi_infl_pct,2028,2.000,-0.100,2026-04-27T23:10:43Z
BFA,BFA,cpi_infl_pct,2029,2.000,+0.000,2026-04-27T23:10:43Z
BFA,BFA,cpi_infl_pct,2030,2.000,+0.000,2026-04-27T23:10:43Z
BFA,BFA,cpi_infl_pct,2031,2.000,+0.000,2026-04-27T23:10:43Z
BGD,BGD,cpi_infl_pct,2016,5.900,-0.500,2026-04-27T23:10:43Z
BGD,BGD,cpi_infl_pct,2017,5.400,-0.500,2026-04-27T23:10:43Z
BGD,BGD,cpi_infl_pct,2018,5.800,+0.400,2026-04-27T23:10:43Z
BGD,BGD,cpi_infl_pct,2019,5.500,-0.300,2026-04-27T23:10:43Z
BGD,BGD,cpi_infl_pct,2020,5.600,+0.100,2026-04-27T23:10:43Z
BGD,BGD,cpi_infl_pct,2021,5.600,+0.000,2026-04-27T23:10:43Z
BGD,BGD,cpi_infl_pct,2022,6.100,+0.500,2026-04-27T23:10:43Z
BGD,BGD,cpi_infl_pct,2023,9.000,+2.900,2026-04-27T23:10:43Z
BGD,BGD,cpi_infl_pct,2024,9.700,+0.700,2026-04-27T23:10:43Z
BGD,BGD,cpi_infl_pct,2025,10.000,+0.300,2026-04-27T23:10:43Z
BGD,BGD,cpi_infl_pct,2026,9.200,-0.800,2026-04-27T23:10:43Z
BGD,BGD,cpi_infl_pct,2027,6.000,-3.200,2026-04-27T23:10:43Z
BGD,BGD,cpi_infl_pct,2028,5.000,-1.000,2026-04-27T23:10:43Z
BGD,BGD,cpi_infl_pct,2029,5.300,+0.300,2026-04-27T23:10:43Z
BGD,BGD,cpi_infl_pct,2030,5.500,+0.200,2026-04-27T23:10:43Z
BGD,BGD,cpi_infl_pct,2031,5.500,+0.000,2026-04-27T23:10:43Z
BGR,BGR,cpi_infl_pct,2016,-1.300,-0.200,2026-04-27T23:10:43Z
BGR,BGR,cpi_infl_pct,2017,1.200,+2.500,2026-04-27T23:10:43Z
BGR,BGR,cpi_infl_pct,2018,2.600,+1.400,2026-04-27T23:10:43Z
BGR,BGR,cpi_infl_pct,2019,2.500,-0.100,2026-04-27T23:10:43Z
BGR,BGR,cpi_infl_pct,2020,1.200,-1.300,2026-04-27T23:10:43Z
BGR,BGR,cpi_infl_pct,2021,2.800,+1.600,2026-04-27T23:10:43Z
BGR,BGR,cpi_infl_pct,2022,13.000,+10.200,2026-04-27T23:10:43Z
BGR,BGR,cpi_infl_pct,2023,8.600,-4.400,2026-04-27T23:10:43Z
BGR,BGR,cpi_infl_pct,2024,2.600,-6.000,2026-04-27T23:10:43Z
BGR,BGR,cpi_infl_pct,2025,3.500,+0.900,2026-04-27T23:10:43Z
BGR,BGR,cpi_infl_pct,2026,3.800,+0.300,2026-04-27T23:10:43Z
BGR,BGR,cpi_infl_pct,2027,3.700,-0.100,2026-04-27T23:10:43Z
BGR,BGR,cpi_infl_pct,2028,3.400,-0.300,2026-04-27T23:10:43Z
BGR,BGR,cpi_infl_pct,2029,2.500,-0.900,2026-04-27T23:10:43Z
BGR,BGR,cpi_infl_pct,2030,2.400,-0.100,2026-04-27T23:10:43Z
BGR,BGR,cpi_infl_pct,2031,2.200,-0.200,2026-04-27T23:10:43Z
BHR,BHR,cpi_infl_pct,2016,2.800,+1.000,2026-04-27T23:10:43Z
BHR,BHR,cpi_infl_pct,2017,1.400,-1.400,2026-04-27T23:10:43Z
BHR,BHR,cpi_infl_pct,2018,2.100,+0.700,2026-04-27T23:10:43Z
BHR,BHR,cpi_infl_pct,2019,1.000,-1.100,2026-04-27T23:10:43Z
BHR,BHR,cpi_infl_pct,2020,-2.300,-3.300,2026-04-27T23:10:43Z
BHR,BHR,cpi_infl_pct,2021,-0.600,+1.700,2026-04-27T23:10:43Z
BHR,BHR,cpi_infl_pct,2022,3.600,+4.200,2026-04-27T23:10:43Z
BHR,BHR,cpi_infl_pct,2023,0.100,-3.500,2026-04-27T23:10:43Z
BHR,BHR,cpi_infl_pct,2024,0.900,+0.800,2026-04-27T23:10:43Z
BHR,BHR,cpi_infl_pct,2025,-0.100,-1.000,2026-04-27T23:10:43Z
BHR,BHR,cpi_infl_pct,2026,2.400,+2.500,2026-04-27T23:10:43Z
BHR,BHR,cpi_infl_pct,2027,1.200,-1.200,2026-04-27T23:10:43Z
BHR,BHR,cpi_infl_pct,2028,1.600,+0.400,2026-04-27T23:10:43Z
BHR,BHR,cpi_infl_pct,2029,1.800,+0.200,2026-04-27T23:10:43Z
BHR,BHR,cpi_infl_pct,2030,2.000,+0.200,2026-04-27T23:10:43Z
BHR,BHR,cpi_infl_pct,2031,2.000,+0.000,2026-04-27T23:10:43Z
BHS,BHS,cpi_infl_pct,2016,-0.300,-2.200,2026-04-27T23:10:43Z
BHS,BHS,cpi_infl_pct,2017,1.500,+1.800,2026-04-27T23:10:43Z
BHS,BHS,cpi_infl_pct,2018,2.300,+0.800,2026-04-27T23:10:43Z
BHS,BHS,cpi_infl_pct,2019,2.500,+0.200,2026-04-27T23:10:43Z
BHS,BHS,cpi_infl_pct,2020,0.000,-2.500,2026-04-27T23:10:43Z
BHS,BHS,cpi_infl_pct,2021,2.900,+2.900,2026-04-27T23:10:43Z
BHS,BHS,cpi_infl_pct,2022,5.600,+2.700,2026-04-27T23:10:43Z
BHS,BHS,cpi_infl_pct,2023,3.100,-2.500,2026-04-27T23:10:43Z
BHS,BHS,cpi_infl_pct,2024,0.400,-2.700,2026-04-27T23:10:43Z
BHS,BHS,cpi_infl_pct,2025,0.600,+0.200,2026-04-27T23:10:43Z
BHS,BHS,cpi_infl_pct,2026,1.600,+1.000,2026-04-27T23:10:43Z
BHS,BHS,cpi_infl_pct,2027,1.900,+0.300,2026-04-27T23:10:43Z
BHS,BHS,cpi_infl_pct,2028,2.000,+0.100,2026-04-27T23:10:43Z
BHS,BHS,cpi_infl_pct,2029,2.000,+0.000,2026-04-27T23:10:43Z
BHS,BHS,cpi_infl_pct,2030,2.000,+0.000,2026-04-27T23:10:43Z
BHS,BHS,cpi_infl_pct,2031,2.000,+0.000,2026-04-27T23:10:43Z
BIH,BIH,cpi_infl_pct,2016,-1.600,-0.600,2026-04-27T23:10:43Z
BIH,BIH,cpi_infl_pct,2017,0.800,+2.400,2026-04-27T23:10:43Z
BIH,BIH,cpi_infl_pct,2018,1.400,+0.600,2026-04-27T23:10:43Z
BIH,BIH,cpi_infl_pct,2019,0.600,-0.800,2026-04-27T23:10:43Z
BIH,BIH,cpi_infl_pct,2020,-1.000,-1.600,2026-04-27T23:10:43Z
BIH,BIH,cpi_infl_pct,2021,2.000,+3.000,2026-04-27T23:10:43Z
BIH,BIH,cpi_infl_pct,2022,14.000,+12.000,2026-04-27T23:10:43Z
BIH,BIH,cpi_infl_pct,2023,6.100,-7.900,2026-04-27T23:10:43Z
BIH,BIH,cpi_infl_pct,2024,1.700,-4.400,2026-04-27T23:10:43Z
BIH,BIH,cpi_infl_pct,2025,4.000,+2.300,2026-04-27T23:10:43Z
BIH,BIH,cpi_infl_pct,2026,4.500,+0.500,2026-04-27T23:10:43Z
BIH,BIH,cpi_infl_pct,2027,2.900,-1.600,2026-04-27T23:10:43Z
BIH,BIH,cpi_infl_pct,2028,2.000,-0.900,2026-04-27T23:10:43Z
BIH,BIH,cpi_infl_pct,2029,2.000,+0.000,2026-04-27T23:10:43Z
BIH,BIH,cpi_infl_pct,2030,2.000,+0.000,2026-04-27T23:10:43Z
BIH,BIH,cpi_infl_pct,2031,2.000,+0.000,2026-04-27T23:10:43Z
BLR,BLR,cpi_infl_pct,2016,11.800,-1.700,2026-04-27T23:10:43Z
BLR,BLR,cpi_infl_pct,2017,6.000,-5.800,2026-04-27T23:10:43Z
BLR,BLR,cpi_infl_pct,2018,4.900,-1.100,2026-04-27T23:10:43Z
BLR,BLR,cpi_infl_pct,2019,5.600,+0.700,2026-04-27T23:10:43Z
BLR,BLR,cpi_infl_pct,2020,5.500,-0.100,2026-04-27T23:10:43Z
BLR,BLR,cpi_infl_pct,2021,9.500,+4.000,2026-04-27T23:10:43Z
BLR,BLR,cpi_infl_pct,2022,15.200,+5.700,2026-04-27T23:10:43Z
BLR,BLR,cpi_infl_pct,2023,5.000,-10.200,2026-04-27T23:10:43Z
BLR,BLR,cpi_infl_pct,2024,5.700,+0.700,2026-04-27T23:10:43Z
BLR,BLR,cpi_infl_pct,2025,6.600,+0.900,2026-04-27T23:10:43Z
BLR,BLR,cpi_infl_pct,2026,6.400,-0.200,2026-04-27T23:10:43Z
BLR,BLR,cpi_infl_pct,2027,6.200,-0.200,2026-04-27T23:10:43Z
BLR,BLR,cpi_infl_pct,2028,5.700,-0.500,2026-04-27T23:10:43Z
BLR,BLR,cpi_infl_pct,2029,5.100,-0.600,2026-04-27T23:10:43Z
BLR,BLR,cpi_infl_pct,2030,5.000,-0.100,2026-04-27T23:10:43Z
BLR,BLR,cpi_infl_pct,2031,5.000,+0.000,2026-04-27T23:10:43Z
BLZ,BLZ,cpi_infl_pct,2016,0.700,+1.600,2026-04-27T23:10:43Z
BLZ,BLZ,cpi_infl_pct,2017,1.100,+0.400,2026-04-27T23:10:43Z
BLZ,BLZ,cpi_infl_pct,2018,0.300,-0.800,2026-04-27T23:10:43Z
BLZ,BLZ,cpi_infl_pct,2019,0.200,-0.100,2026-04-27T23:10:43Z
BLZ,BLZ,cpi_infl_pct,2020,0.100,-0.100,2026-04-27T23:10:43Z
BLZ,BLZ,cpi_infl_pct,2021,3.200,+3.100,2026-04-27T23:10:43Z
BLZ,BLZ,cpi_infl_pct,2022,6.300,+3.100,2026-04-27T23:10:43Z
BLZ,BLZ,cpi_infl_pct,2023,4.400,-1.900,2026-04-27T23:10:43Z
BLZ,BLZ,cpi_infl_pct,2024,3.300,-1.100,2026-04-27T23:10:43Z
BLZ,BLZ,cpi_infl_pct,2025,1.100,-2.200,2026-04-27T23:10:43Z
BLZ,BLZ,cpi_infl_pct,2026,1.500,+0.400,2026-04-27T23:10:43Z
BLZ,BLZ,cpi_infl_pct,2027,1.500,+0.000,2026-04-27T23:10:43Z
BLZ,BLZ,cpi_infl_pct,2028,1.300,-0.200,2026-04-27T23:10:43Z
BLZ,BLZ,cpi_infl_pct,2029,1.300,+0.000,2026-04-27T23:10:43Z
BLZ,BLZ,cpi_infl_pct,2030,1.300,+0.000,2026-04-27T23:10:43Z
BLZ,BLZ,cpi_infl_pct,2031,1.300,+0.000,2026-04-27T23:10:43Z
BOL,BOL,cpi_infl_pct,2016,3.600,-0.500,2026-04-27T23:10:43Z
BOL,BOL,cpi_infl_pct,2017,2.800,-0.800,2026-04-27T23:10:43Z
BOL,BOL,cpi_infl_pct,2018,2.300,-0.500,2026-04-27T23:10:43Z
BOL,BOL,cpi_infl_pct,2019,1.800,-0.500,2026-04-27T23:10:43Z
BOL,BOL,cpi_infl_pct,2020,0.900,-0.900,2026-04-27T23:10:43Z
BOL,BOL,cpi_infl_pct,2021,0.700,-0.200,2026-04-27T23:10:43Z
BOL,BOL,cpi_infl_pct,2022,1.700,+1.000,2026-04-27T23:10:43Z
BOL,BOL,cpi_infl_pct,2023,2.600,+0.900,2026-04-27T23:10:43Z
BOL,BOL,cpi_infl_pct,2024,5.100,+2.500,2026-04-27T23:10:43Z
BOL,BOL,cpi_infl_pct,2025,19.500,+14.400,2026-04-27T23:10:43Z
BOL,BOL,cpi_infl_pct,2026,20.700,+1.200,2026-04-27T23:10:43Z
Brazil,BRA,cpi_infl_pct,2016,8.700,-0.300,2026-04-27T23:10:43Z
Brazil,BRA,cpi_infl_pct,2017,3.400,-5.300,2026-04-27T23:10:43Z
Brazil,BRA,cpi_infl_pct,2018,3.700,+0.300,2026-04-27T23:10:43Z
Brazil,BRA,cpi_infl_pct,2019,3.700,+0.000,2026-04-27T23:10:43Z
Brazil,BRA,cpi_infl_pct,2020,3.200,-0.500,2026-04-27T23:10:43Z
Brazil,BRA,cpi_infl_pct,2021,8.300,+5.100,2026-04-27T23:10:43Z
Brazil,BRA,cpi_infl_pct,2022,9.300,+1.000,2026-04-27T23:10:43Z
Brazil,BRA,cpi_infl_pct,2023,4.600,-4.700,2026-04-27T23:10:43Z
Brazil,BRA,cpi_infl_pct,2024,4.400,-0.200,2026-04-27T23:10:43Z
Brazil,BRA,cpi_infl_pct,2025,5.000,+0.600,2026-04-27T23:10:43Z
Brazil,BRA,cpi_infl_pct,2026,4.000,-1.000,2026-04-27T23:10:43Z
Brazil,BRA,cpi_infl_pct,2027,3.400,-0.600,2026-04-27T23:10:43Z
Brazil,BRA,cpi_infl_pct,2028,3.000,-0.400,2026-04-27T23:10:43Z
Brazil,BRA,cpi_infl_pct,2029,3.000,+0.000,2026-04-27T23:10:43Z
Brazil,BRA,cpi_infl_pct,2030,3.000,+0.000,2026-04-27T23:10:43Z
Brazil,BRA,cpi_infl_pct,2031,3.000,+0.000,2026-04-27T23:10:43Z
BRB,BRB,cpi_infl_pct,2016,1.300,+2.400,2026-04-27T23:10:43Z
BRB,BRB,cpi_infl_pct,2017,4.700,+3.400,2026-04-27T23:10:43Z
BRB,BRB,cpi_infl_pct,2018,3.100,-1.600,2026-04-27T23:10:43Z
BRB,BRB,cpi_infl_pct,2019,1.700,-1.400,2026-04-27T23:10:43Z
BRB,BRB,cpi_infl_pct,2020,0.600,-1.100,2026-04-27T23:10:43Z
BRB,BRB,cpi_infl_pct,2021,1.500,+0.900,2026-04-27T23:10:43Z
BRB,BRB,cpi_infl_pct,2022,4.400,+2.900,2026-04-27T23:10:43Z
BRB,BRB,cpi_infl_pct,2023,3.200,-1.200,2026-04-27T23:10:43Z
BRB,BRB,cpi_infl_pct,2024,1.500,-1.700,2026-04-27T23:10:43Z
BRB,BRB,cpi_infl_pct,2025,0.800,-0.700,2026-04-27T23:10:43Z
BRB,BRB,cpi_infl_pct,2026,2.300,+1.500,2026-04-27T23:10:43Z
BRB,BRB,cpi_infl_pct,2027,2.200,-0.100,2026-04-27T23:10:43Z
BRB,BRB,cpi_infl_pct,2028,2.200,+0.000,2026-04-27T23:10:43Z
BRB,BRB,cpi_infl_pct,2029,2.400,+0.200,2026-04-27T23:10:43Z
BRB,BRB,cpi_infl_pct,2030,2.400,+0.000,2026-04-27T23:10:43Z
BRB,BRB,cpi_infl_pct,2031,2.400,+0.000,2026-04-27T23:10:43Z
BRN,BRN,cpi_infl_pct,2016,-0.300,+0.200,2026-04-27T23:10:43Z
BRN,BRN,cpi_infl_pct,2017,-1.300,-1.000,2026-04-27T23:10:43Z
BRN,BRN,cpi_infl_pct,2018,0.900,+2.200,2026-04-27T23:10:43Z
BRN,BRN,cpi_infl_pct,2019,-0.300,-1.200,2026-04-27T23:10:43Z
BRN,BRN,cpi_infl_pct,2020,1.900,+2.200,2026-04-27T23:10:43Z
BRN,BRN,cpi_infl_pct,2021,1.700,-0.200,2026-04-27T23:10:43Z
BRN,BRN,cpi_infl_pct,2022,3.700,+2.000,2026-04-27T23:10:43Z
BRN,BRN,cpi_infl_pct,2023,0.400,-3.300,2026-04-27T23:10:43Z
BRN,BRN,cpi_infl_pct,2024,-0.400,-0.800,2026-04-27T23:10:43Z
BRN,BRN,cpi_infl_pct,2025,-0.300,+0.100,2026-04-27T23:10:43Z
BRN,BRN,cpi_infl_pct,2026,1.600,+1.900,2026-04-27T23:10:43Z
BRN,BRN,cpi_infl_pct,2027,1.100,-0.500,2026-04-27T23:10:43Z
BRN,BRN,cpi_infl_pct,2028,1.000,-0.100,2026-04-27T23:10:43Z
BRN,BRN,cpi_infl_pct,2029,1.000,+0.000,2026-04-27T23:10:43Z
BRN,BRN,cpi_infl_pct,2030,1.000,+0.000,2026-04-27T23:10:43Z
BRN,BRN,cpi_infl_pct,2031,1.000,+0.000,2026-04-27T23:10:43Z
BTN,BTN,cpi_infl_pct,2016,3.300,-3.400,2026-04-27T23:10:43Z
BTN,BTN,cpi_infl_pct,2017,4.300,+1.000,2026-04-27T23:10:43Z
BTN,BTN,cpi_infl_pct,2018,3.600,-0.700,2026-04-27T23:10:43Z
BTN,BTN,cpi_infl_pct,2019,2.800,-0.800,2026-04-27T23:10:43Z
BTN,BTN,cpi_infl_pct,2020,3.000,+0.200,2026-04-27T23:10:43Z
BTN,BTN,cpi_infl_pct,2021,8.200,+5.200,2026-04-27T23:10:43Z
BTN,BTN,cpi_infl_pct,2022,5.900,-2.300,2026-04-27T23:10:43Z
BTN,BTN,cpi_infl_pct,2023,4.500,-1.400,2026-04-27T23:10:43Z
BTN,BTN,cpi_infl_pct,2024,4.300,-0.200,2026-04-27T23:10:43Z
BTN,BTN,cpi_infl_pct,2025,2.600,-1.700,2026-04-27T23:10:43Z
BTN,BTN,cpi_infl_pct,2026,4.000,+1.400,2026-04-27T23:10:43Z
BTN,BTN,cpi_infl_pct,2027,4.200,+0.200,2026-04-27T23:10:43Z
BTN,BTN,cpi_infl_pct,2028,4.000,-0.200,2026-04-27T23:10:43Z
BTN,BTN,cpi_infl_pct,2029,4.000,+0.000,2026-04-27T23:10:43Z
BTN,BTN,cpi_infl_pct,2030,4.000,+0.000,2026-04-27T23:10:43Z
BTN,BTN,cpi_infl_pct,2031,4.000,+0.000,2026-04-27T23:10:43Z
BWA,BWA,cpi_infl_pct,2016,2.800,-0.300,2026-04-27T23:10:43Z
BWA,BWA,cpi_infl_pct,2017,3.300,+0.500,2026-04-27T23:10:43Z
BWA,BWA,cpi_infl_pct,2018,3.200,-0.100,2026-04-27T23:10:43Z
BWA,BWA,cpi_infl_pct,2019,2.700,-0.500,2026-04-27T23:10:43Z
BWA,BWA,cpi_infl_pct,2020,1.900,-0.800,2026-04-27T23:10:43Z
BWA,BWA,cpi_infl_pct,2021,6.700,+4.800,2026-04-27T23:10:43Z
BWA,BWA,cpi_infl_pct,2022,12.200,+5.500,2026-04-27T23:10:43Z
BWA,BWA,cpi_infl_pct,2023,5.100,-7.100,2026-04-27T23:10:43Z
BWA,BWA,cpi_infl_pct,2024,2.800,-2.300,2026-04-27T23:10:43Z
BWA,BWA,cpi_infl_pct,2025,2.800,+0.000,2026-04-27T23:10:43Z
BWA,BWA,cpi_infl_pct,2026,5.100,+2.300,2026-04-27T23:10:43Z
BWA,BWA,cpi_infl_pct,2027,5.700,+0.600,2026-04-27T23:10:43Z
BWA,BWA,cpi_infl_pct,2028,4.800,-0.900,2026-04-27T23:10:43Z
BWA,BWA,cpi_infl_pct,2029,4.500,-0.300,2026-04-27T23:10:43Z
BWA,BWA,cpi_infl_pct,2030,4.500,+0.000,2026-04-27T23:10:43Z
BWA,BWA,cpi_infl_pct,2031,4.500,+0.000,2026-04-27T23:10:43Z
CAF,CAF,cpi_infl_pct,2016,4.900,+3.500,2026-04-27T23:10:43Z
CAF,CAF,cpi_infl_pct,2017,4.200,-0.700,2026-04-27T23:10:43Z
CAF,CAF,cpi_infl_pct,2018,1.600,-2.600,2026-04-27T23:10:43Z
CAF,CAF,cpi_infl_pct,2019,2.800,+1.200,2026-04-27T23:10:43Z
CAF,CAF,cpi_infl_pct,2020,0.900,-1.900,2026-04-27T23:10:43Z
CAF,CAF,cpi_infl_pct,2021,4.300,+3.400,2026-04-27T23:10:43Z
CAF,CAF,cpi_infl_pct,2022,5.600,+1.300,2026-04-27T23:10:43Z
CAF,CAF,cpi_infl_pct,2023,3.000,-2.600,2026-04-27T23:10:43Z
CAF,CAF,cpi_infl_pct,2024,1.500,-1.500,2026-04-27T23:10:43Z
CAF,CAF,cpi_infl_pct,2025,1.000,-0.500,2026-04-27T23:10:43Z
CAF,CAF,cpi_infl_pct,2026,1.500,+0.500,2026-04-27T23:10:43Z
CAF,CAF,cpi_infl_pct,2027,2.500,+1.000,2026-04-27T23:10:43Z
CAF,CAF,cpi_infl_pct,2028,2.600,+0.100,2026-04-27T23:10:43Z
CAF,CAF,cpi_infl_pct,2029,3.000,+0.400,2026-04-27T23:10:43Z
CAF,CAF,cpi_infl_pct,2030,3.000,+0.000,2026-04-27T23:10:43Z
CAF,CAF,cpi_infl_pct,2031,3.000,+0.000,2026-04-27T23:10:43Z
Canada,CAN,cpi_infl_pct,2016,1.400,+0.300,2026-04-27T23:10:43Z
Canada,CAN,cpi_infl_pct,2017,1.600,+0.200,2026-04-27T23:10:43Z
Canada,CAN,cpi_infl_pct,2018,2.300,+0.700,2026-04-27T23:10:43Z
Canada,CAN,cpi_infl_pct,2019,1.900,-0.400,2026-04-27T23:10:43Z
Canada,CAN,cpi_infl_pct,2020,0.700,-1.200,2026-04-27T23:10:43Z
Canada,CAN,cpi_infl_pct,2021,3.400,+2.700,2026-04-27T23:10:43Z
Canada,CAN,cpi_infl_pct,2022,6.800,+3.400,2026-04-27T23:10:43Z
Canada,CAN,cpi_infl_pct,2023,3.900,-2.900,2026-04-27T23:10:43Z
Canada,CAN,cpi_infl_pct,2024,2.400,-1.500,2026-04-27T23:10:43Z
Canada,CAN,cpi_infl_pct,2025,2.100,-0.300,2026-04-27T23:10:43Z
Canada,CAN,cpi_infl_pct,2026,2.500,+0.400,2026-04-27T23:10:43Z
Canada,CAN,cpi_infl_pct,2027,2.100,-0.400,2026-04-27T23:10:43Z
Canada,CAN,cpi_infl_pct,2028,2.000,-0.100,2026-04-27T23:10:43Z
Canada,CAN,cpi_infl_pct,2029,2.000,+0.000,2026-04-27T23:10:43Z
Canada,CAN,cpi_infl_pct,2030,2.000,+0.000,2026-04-27T23:10:43Z
Canada,CAN,cpi_infl_pct,2031,2.000,+0.000,2026-04-27T23:10:43Z
CAQ,CAQ,cpi_infl_pct,2016,8.500,+1.400,2026-04-27T23:10:43Z
CAQ,CAQ,cpi_infl_pct,2017,10.400,+1.900,2026-04-27T23:10:43Z
CAQ,CAQ,cpi_infl_pct,2018,13.200,+2.800,2026-04-27T23:10:43Z
CAQ,CAQ,cpi_infl_pct,2019,11.900,-1.300,2026-04-27T23:10:43Z
CAQ,CAQ,cpi_infl_pct,2020,10.400,-1.500,2026-04-27T23:10:43Z
CAQ,CAQ,cpi_infl_pct,2021,15.700,+5.300,2026-04-27T23:10:43Z
CAQ,CAQ,cpi_infl_pct,2022,47.700,+32.000,2026-04-27T23:10:43Z
CAQ,CAQ,cpi_infl_pct,2023,35.700,-12.000,2026-04-27T23:10:43Z
CAQ,CAQ,cpi_infl_pct,2024,36.700,+1.000,2026-04-27T23:10:43Z
CAQ,CAQ,cpi_infl_pct,2025,24.100,-12.600,2026-04-27T23:10:43Z
CAQ,CAQ,cpi_infl_pct,2026,20.600,-3.500,2026-04-27T23:10:43Z
CAQ,CAQ,cpi_infl_pct,2027,15.900,-4.700,2026-04-27T23:10:43Z
CAQ,CAQ,cpi_infl_pct,2028,13.000,-2.900,2026-04-27T23:10:43Z
CAQ,CAQ,cpi_infl_pct,2029,11.500,-1.500,2026-04-27T23:10:43Z
CAQ,CAQ,cpi_infl_pct,2030,11.200,-0.300,2026-04-27T23:10:43Z
CAQ,CAQ,cpi_infl_pct,2031,11.100,-0.100,2026-04-27T23:10:43Z
CBQ,CBQ,cpi_infl_pct,2016,6.600,+3.100,2026-04-27T23:10:43Z
CBQ,CBQ,cpi_infl_pct,2017,5.400,-1.200,2026-04-27T23:10:43Z
CBQ,CBQ,cpi_infl_pct,2018,4.300,-1.100,2026-04-27T23:10:43Z
CBQ,CBQ,cpi_infl_pct,2019,5.300,+1.000,2026-04-27T23:10:43Z
CBQ,CBQ,cpi_infl_pct,2020,8.000,+2.700,2026-04-27T23:10:43Z
CBQ,CBQ,cpi_infl_pct,2021,8.800,+0.800,2026-04-27T23:10:43Z
CBQ,CBQ,cpi_infl_pct,2022,12.900,+4.100,2026-04-27T23:10:43Z
CBQ,CBQ,cpi_infl_pct,2023,12.500,-0.400,2026-04-27T23:10:43Z
CBQ,CBQ,cpi_infl_pct,2024,6.300,-6.200,2026-04-27T23:10:43Z
CBQ,CBQ,cpi_infl_pct,2025,5.900,-0.400,2026-04-27T23:10:43Z
CBQ,CBQ,cpi_infl_pct,2026,6.100,+0.200,2026-04-27T23:10:43Z
CBQ,CBQ,cpi_infl_pct,2027,6.100,+0.000,2026-04-27T23:10:43Z
CBQ,CBQ,cpi_infl_pct,2028,5.000,-1.100,2026-04-27T23:10:43Z
CBQ,CBQ,cpi_infl_pct,2029,4.700,-0.300,2026-04-27T23:10:43Z
CBQ,CBQ,cpi_infl_pct,2030,4.600,-0.100,2026-04-27T23:10:43Z
CBQ,CBQ,cpi_infl_pct,2031,4.600,+0.000,2026-04-27T23:10:43Z
CHE,CHE,cpi_infl_pct,2016,-0.400,+0.700,2026-04-27T23:10:43Z
CHE,CHE,cpi_infl_pct,2017,0.500,+0.900,2026-04-27T23:10:43Z
CHE,CHE,cpi_infl_pct,2018,0.900,+0.400,2026-04-27T23:10:43Z
CHE,CHE,cpi_infl_pct,2019,0.400,-0.500,2026-04-27T23:10:43Z
CHE,CHE,cpi_infl_pct,2020,-0.700,-1.100,2026-04-27T23:10:43Z
CHE,CHE,cpi_infl_pct,2021,0.600,+1.300,2026-04-27T23:10:43Z
CHE,CHE,cpi_infl_pct,2022,2.800,+2.200,2026-04-27T23:10:43Z
CHE,CHE,cpi_infl_pct,2023,2.100,-0.700,2026-04-27T23:10:43Z
CHE,CHE,cpi_infl_pct,2024,1.100,-1.000,2026-04-27T23:10:43Z
CHE,CHE,cpi_infl_pct,2025,0.200,-0.900,2026-04-27T23:10:43Z
CHE,CHE,cpi_infl_pct,2026,0.500,+0.300,2026-04-27T23:10:43Z
CHE,CHE,cpi_infl_pct,2027,0.500,+0.000,2026-04-27T23:10:43Z
CHE,CHE,cpi_infl_pct,2028,0.600,+0.100,2026-04-27T23:10:43Z
CHE,CHE,cpi_infl_pct,2029,0.700,+0.100,2026-04-27T23:10:43Z
