filed,kind,title,url,captured_at
2024-01-13T01:30:00Z,ppi,Producer Price Index in the Industrial Sector for December 2023,https://www.stats.gov.cn/english/PressRelease/202401/t20240117_1946671.html,2026-04-27T22:57:31
2024-01-04T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, December 21-31, 2023",https://www.stats.gov.cn/english/PressRelease/202401/t20240104_1946220.html,2026-04-27T22:57:31
2024-01-01T01:30:00Z,press,Purchasing Managers Index for December 2023,https://www.stats.gov.cn/english/PressRelease/202401/t20240115_1946561.html,2026-04-27T22:57:31
2024-01-01T01:30:00Z,press,Statistical Monitoring Report of China National Program for Child Development (2021-2030) in 2022,https://www.stats.gov.cn/english/PressRelease/202401/t20240115_1946562.html,2026-04-27T22:57:31
2024-01-01T01:30:00Z,press,Statistical Monitoring Report of China National Program for Women’s Development (2021-2030) in 2022,https://www.stats.gov.cn/english/PressRelease/202401/t20240115_1946563.html,2026-04-27T22:57:31
2023-12-30T01:30:00Z,gdp,Announcement of the National Bureau of statistics on the Final Verification of GDP in 2022,https://www.stats.gov.cn/english/PressRelease/202401/t20240110_1946428.html,2026-04-27T22:57:31
2023-12-30T01:30:00Z,press,Announcement on the Value-added Data of National Patent-Intensive Industries in 2022,https://www.stats.gov.cn/english/PressRelease/202401/t20240115_1946565.html,2026-04-27T22:57:31
2023-12-30T01:30:00Z,press,Announcement on Total Scale and Value-added Data of National Sports Industry in 2022,https://www.stats.gov.cn/english/PressRelease/202401/t20240115_1946566.html,2026-04-27T22:57:31
2023-12-30T01:30:00Z,gdp,Added Value of China's Cultural and Related Sectors Takes up 4.46% of GDP in 2022,https://www.stats.gov.cn/english/PressRelease/202401/t20240115_1946567.html,2026-04-27T22:57:31
2023-12-30T01:30:00Z,gdp,Added Value of China's Agriculture and Related Industries Takes up 16.24% of GDP in 2022,https://www.stats.gov.cn/english/PressRelease/202401/t20240115_1946568.html,2026-04-27T22:57:31
2023-12-30T01:30:00Z,gdp,Added Value of China's Tourism and Related Industries Takes up 3.71% of GDP in 2022,https://www.stats.gov.cn/english/PressRelease/202401/t20240115_1946569.html,2026-04-27T22:57:31
2023-12-28T01:30:00Z,industrial_production,The Profit of Industrial Enterprises above Designated Size from January to November in 2023,https://www.stats.gov.cn/english/PressRelease/202401/t20240102_1946172.html,2026-04-27T22:57:31
2023-12-24T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, December 11-20, 2023",https://www.stats.gov.cn/english/PressRelease/202401/t20240102_1946170.html,2026-04-27T22:57:31
2023-12-16T02:00:00Z,industrial_production,Industrial Production Operation in November 2023,https://www.stats.gov.cn/english/PressRelease/202312/t20231221_1945702.html,2026-04-27T22:57:31
2023-12-16T02:00:00Z,press,Energy Production in November 2023,https://www.stats.gov.cn/english/PressRelease/202312/t20231221_1945703.html,2026-04-27T22:57:31
2023-12-16T02:00:00Z,fixed_investment,Investment in Fixed Assets from January to November 2023,https://www.stats.gov.cn/english/PressRelease/202312/t20231221_1945704.html,2026-04-27T22:57:31
2023-12-16T02:00:00Z,real_estate,Investment in Real Estate Development from January to November 2023,https://www.stats.gov.cn/english/PressRelease/202312/t20231221_1945706.html,2026-04-27T22:57:31
2023-12-16T02:00:00Z,retail_sales,Total Retail Sales of Consumer Goods in November 2023,https://www.stats.gov.cn/english/PressRelease/202312/t20231221_1945707.html,2026-04-27T22:57:31
2023-12-15T02:00:00Z,press,National Economy Continued to Recover and Progress for the Better in November,https://www.stats.gov.cn/english/PressRelease/202312/t20231215_1945568.html,2026-04-27T22:57:31
2023-12-15T01:30:00Z,press,Sales Prices of Commercial Residential Buildings in 70 Medium and Large-sized Cities in November 2023,https://www.stats.gov.cn/english/PressRelease/202312/t20231215_1945589.html,2026-04-27T22:57:31
2023-12-14T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, December 1-10, 2023",https://www.stats.gov.cn/english/PressRelease/202312/t20231214_1945525.html,2026-04-27T22:57:31
2023-12-12T01:30:00Z,press,Bulletin on the National Grain Production in 2023,https://www.stats.gov.cn/english/PressRelease/202312/t20231221_1945708.html,2026-04-27T22:57:31
2023-12-10T01:30:00Z,cpi,Consumer Price Index for November 2023,https://www.stats.gov.cn/english/PressRelease/202312/t20231214_1945526.html,2026-04-27T22:57:31
2023-12-10T01:30:00Z,ppi,Producer Price Index in the Industrial Sector for November 2023,https://www.stats.gov.cn/english/PressRelease/202312/t20231214_1945531.html,2026-04-27T22:57:31
2023-12-04T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, November 21-30, 2023",https://www.stats.gov.cn/english/PressRelease/202312/t20231204_1945134.html,2026-04-27T22:57:31
2023-12-01T01:30:00Z,press,Purchasing Managers Index for November 2023,https://www.stats.gov.cn/english/PressRelease/202312/t20231201_1945102.html,2026-04-27T22:57:31
2023-11-28T01:30:00Z,industrial_production,The Profit of Industrial Enterprises above Designated Size from January to October in 2023,https://www.stats.gov.cn/english/PressRelease/202311/t20231129_1944998.html,2026-04-27T22:57:31
2023-11-24T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, November 11-20, 2023",https://www.stats.gov.cn/english/PressRelease/202311/t20231129_1944997.html,2026-04-27T22:57:31
2023-11-17T01:30:00Z,press,Sales Prices of Commercial Residential Buildings in 70 Medium and Large-sized Cities in October 2023,https://www.stats.gov.cn/english/PressRelease/202311/t20231116_1944615.html,2026-04-27T22:57:31
2023-11-16T02:00:00Z,industrial_production,Industrial Production Operation in October 2023,https://www.stats.gov.cn/english/PressRelease/202311/t20231128_1944960.html,2026-04-27T22:57:31
2023-11-16T02:00:00Z,press,Energy Production in October 2023,https://www.stats.gov.cn/english/PressRelease/202311/t20231128_1944961.html,2026-04-27T22:57:31
2023-11-16T02:00:00Z,fixed_investment,Investment in Fixed Assets from January to October 2023,https://www.stats.gov.cn/english/PressRelease/202311/t20231128_1944962.html,2026-04-27T22:57:31
2023-11-16T02:00:00Z,real_estate,Investment in Real Estate Development for Jan-Oct,https://www.stats.gov.cn/english/PressRelease/202311/t20231128_1944964.html,2026-04-27T22:57:31
2023-11-16T02:00:00Z,retail_sales,Total Retail Sales of Consumer Goods in October 2023,https://www.stats.gov.cn/english/PressRelease/202311/t20231128_1944965.html,2026-04-27T22:57:31
2023-11-15T02:00:00Z,press,National Economy Sustained Good Momentum of Recovery in October,https://www.stats.gov.cn/english/PressRelease/202311/t20231115_1944532.html,2026-04-27T22:57:31
2023-11-14T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, November 1-10, 2023",https://www.stats.gov.cn/english/PressRelease/202311/t20231114_1944485.html,2026-04-27T22:57:31
2023-11-10T01:30:00Z,cpi,Consumer Price Index for October 2023,https://www.stats.gov.cn/english/PressRelease/202311/t20231114_1944486.html,2026-04-27T22:57:31
2023-11-10T01:30:00Z,ppi,Producer Price Index in the Industrial Sector for October 2023,https://www.stats.gov.cn/english/PressRelease/202311/t20231114_1944487.html,2026-04-27T22:57:31
2023-11-04T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, October 21-31, 2023",https://www.stats.gov.cn/english/PressRelease/202311/t20231103_1944115.html,2026-04-27T22:57:31
2023-11-01T01:30:00Z,press,Purchasing Managers Index for October 2023,https://www.stats.gov.cn/english/PressRelease/202311/t20231107_1944255.html,2026-04-27T22:57:31
2023-10-31T01:30:00Z,industrial_production,The Business Revenue of National Cultural and Related Industrial Enterprises above Designated Size in the First Three Quarters of 2023,https://www.stats.gov.cn/english/PressRelease/202311/t20231101_1944089.html,2026-04-27T22:57:31
2023-10-28T01:30:00Z,industrial_production,The Profit of Industrial Enterprises above Designated Size from January to September in 2023,https://www.stats.gov.cn/english/PressRelease/202311/t20231101_1944090.html,2026-04-27T22:57:31
2023-10-24T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, October 11-20, 2023",https://www.stats.gov.cn/english/PressRelease/202310/t20231024_1943881.html,2026-04-27T22:57:31
2023-10-20T01:30:00Z,press,Sales Prices of Commercial Residential Buildings in 70 Medium and Large-sized Cities in September 2023,https://www.stats.gov.cn/english/PressRelease/202310/t20231024_1943879.html,2026-04-27T22:57:31
